token@token lego-rl % scripts/run_on_hub.sh robot/sysid_collision.py
Searching for any hub with Pybricks service...
battery mV: 7514
gains: 10.71 0.8700001 0.43 0.3 tau: 30 slew: 150 trig: rate> 80 or stall< 0.5
targets deg/s: (300, 450, 600, 750) x 3 reps, ascending
S,seg,v_target,battery_mV,hit,fell,v_at_trig,peak_rate,peak_pitch_x10,recov_sigma_x100,trig_eff
D,i,pitch_x100,rate_x10,yaw_x10,wl,wr,duty_x10,vref
D , 85 , -162 , -31 , 89 , 786 , 856 , 921 , 450
D , 86 , -234 , -191 , 130 , 782 , 854 , 691 , 451
D , 87 , -288 , -312 , -71 , 781 , 851 , 517 , 452
D , 88 , -334 , -400 , -183 , 783 , 843 , 382 , 453
D , 89 , -375 , -460 , -67 , 783 , 848 , 274 , 453
D , 90 , -410 , -486 , 180 , 779 , 842 , 219 , 454
D , 91 , -435 , -478 , 229 , 777 , 846 , 185 , 455
D , 92 , -446 , -418 , 58 , 775 , 836 , 224 , 456
D , 93 , -436 , -299 , -345 , 772 , 827 , 318 , 456
D , 94 , -401 , -134 , -440 , 768 , 820 , 479 , 457
D , 95 , -347 , 72 , -22 , 763 , 814 , 697 , 458
D , 96 , -260 , 281 , 411 , 795 , 803 , 954 , 459
D , 97 , -180 , 483 , 374 , 760 , 792 , 1000 , 459
D , 98 , -98 , 657 , -36 , 795 , 783 , 1000 , 460
D , 99 , -19 , 779 , -211 , 755 , 791 , 1000 , 461
D , 100 , 41 , 820 , -278 , 783 , 794 , 1000 , 462
D , 101 , 71 , 756 , 33 , 784 , 799 , 1000 , 462
D , 102 , 69 , 605 , 301 , 794 , 804 , 1000 , 463
D , 103 , 41 , 420 , 235 , 790 , 810 , 1000 , 464
D , 104 , 2 , 236 , -37 , 803 , 818 , 1000 , 465
D , 105 , -36 , 89 , -258 , 804 , 813 , 1000 , 465
D , 106 , -83 , -26 , -97 , 807 , 815 , 914 , 466
D , 107 , -114 , -111 , 42 , 809 , 813 , 812 , 467
D , 108 , -142 , -168 , 135 , 810 , 821 , 730 , 468
D , 109 , -164 , -205 , 51 , 807 , 825 , 685 , 468
D , 110 , -185 , -233 , 101 , 809 , 828 , 637 , 469
D , 111 , -205 , -267 , 46 , 822 , 835 , 591 , 470
D , 112 , -230 , -302 , 52 , 827 , 841 , 562 , 471
D , 113 , -255 , -333 , 115 , 832 , 866 , 523 , 471
D , 114 , -279 , -351 , 66 , 845 , 874 , 524 , 472
D , 115 , -303 , -345 , 65 , 863 , 889 , 532 , 473
D , 116 , -316 , -332 , -31 , 878 , 916 , 577 , 474
D , 117 , -321 , -286 , -136 , 888 , 936 , 673 , 474
D , 118 , -318 , -235 , -39 , 897 , 957 , 764 , 475
D , 119 , -310 , -169 , 145 , 918 , 960 , 872 , 476
D , 120 , -296 , -99 , 188 , 926 , 970 , 982 , 477
D , 121 , -282 , -42 , 149 , 928 , 975 , 1000 , 477
D , 122 , -265 , 14 , 56 , 929 , 969 , 1000 , 478
D , 123 , -250 , 47 , -41 , 921 , 967 , 1000 , 479
D , 124 , -243 , 19 , -64 , 917 , 963 , 1000 , 480
D , 125 , -260 , -56 , 2 , 914 , 963 , 1000 , 480
D , 126 , -297 , -175 , -18 , 912 , 962 , 899 , 481
D , 127 , -350 , -323 , -11 , 908 , 969 , 707 , 482
D , 128 , -410 , -454 , 11 , 908 , 956 , 531 , 483
D , 129 , -471 , -565 , 37 , 912 , 952 , 347 , 483
D , 130 , -528 , -639 , -130 , 919 , 953 , 220 , 484
D , 131 , -576 , -684 , -69 , 907 , 961 , 138 , 485
D , 132 , -614 , -678 , 44 , 908 , 951 , 95 , 486
D , 133 , -631 , -614 , 77 , 903 , 933 , 117 , 486
D , 134 , -624 , -451 , -47 , 897 , 930 , 229 , 487
D , 135 , -574 , -223 , -131 , 882 , 910 , 466 , 488
D , 136 , -503 , 38 , -102 , 864 , 885 , 715 , 489
D , 137 , -415 , 309 , -23 , 852 , 869 , 978 , 489
D , 138 , -318 , 555 , 89 , 834 , 845 , 1000 , 490
D , 139 , -220 , 753 , 179 , 813 , 830 , 1000 , 491
D , 140 , -131 , 892 , 35 , 811 , 817 , 1000 , 492
D , 141 , -59 , 945 , -162 , 807 , 808 , 1000 , 492
D , 142 , -19 , 889 , -185 , 802 , 808 , 1000 , 493
D , 143 , -15 , 744 , -111 , 810 , 808 , 1000 , 494
D , 144 , -40 , 552 , 72 , 807 , 813 , 1000 , 495
D , 145 , -72 , 377 , 19 , 808 , 811 , 1000 , 495
D , 146 , -105 , 231 , -55 , 809 , 814 , 1000 , 496
D , 147 , -133 , 118 , -11 , 815 , 812 , 902 , 497
D , 148 , -156 , 38 , 51 , 805 , 819 , 812 , 498
D , 149 , -176 , -21 , -120 , 810 , 817 , 731 , 498
D , 150 , -194 , -68 , -206 , 808 , 823 , 674 , 499
D , 151 , -212 , -118 , -15 , 816 , 815 , 614 , 500
D , 152 , -232 , -157 , 170 , 813 , 828 , 557 , 501
D , 153 , -251 , -188 , 63 , 828 , 839 , 522 , 501
D , 154 , -271 , -204 , -67 , 835 , 839 , 524 , 502
D , 155 , -286 , -212 , -34 , 853 , 859 , 509 , 503
D , 156 , -294 , -201 , 114 , 868 , 880 , 619 , 504
D , 157 , -298 , -180 , 200 , 882 , 899 , 630 , 504
D , 158 , -296 , -141 , -32 , 899 , 919 , 714 , 505
D , 159 , -288 , -91 , -111 , 922 , 940 , 819 , 506
D , 160 , -274 , -30 , -66 , 926 , 953 , 951 , 507
D , 161 , -253 , 41 , 82 , 934 , 959 , 1000 , 507
D , 162 , -227 , 116 , -8 , 932 , 955 , 1000 , 508
D , 163 , -194 , 169 , -95 , 936 , 953 , 1000 , 509
D , 164 , -177 , 177 , -138 , 935 , 945 , 1000 , 510
D , 165 , -177 , 127 , -208 , 935 , 946 , 1000 , 510
D , 166 , -196 , 35 , -29 , 934 , 935 , 1000 , 511
D , 167 , -232 , -87 , 100 , 932 , 937 , 941 , 512
D , 168 , -276 , -212 , 135 , 941 , 937 , 783 , 513
D , 169 , -325 , -327 , -91 , 935 , 937 , 642 , 513
D , 170 , -372 , -416 , -127 , 934 , 881 , 503 , 514
D , 171 , -417 , -479 , -25 , 930 , 924 , 312 , 515
D , 172 , -454 , -514 , 239 , 936 , 934 , 298 , 516
D , 173 , -496 , -526 , 116 , 932 , 935 , 264 , 516
D , 174 , -519 , -509 , 44 , 930 , 939 , 248 , 517
D , 175 , -528 , -443 , -153 , 920 , 935 , 296 , 518
D , 176 , -515 , -314 , -109 , 913 , 888 , 399 , 519
D , 177 , -479 , -135 , -115 , 907 , 874 , 511 , 519
D , 178 , -418 , 81 , -42 , 895 , 902 , 732 , 520
D , 179 , -343 , 302 , 72 , 886 , 885 , 1000 , 521
D , 180 , -261 , 505 , 84 , 881 , 841 , 1000 , 522
D , 181 , -175 , 684 , 9 , 864 , 826 , 1000 , 522
D , 182 , -94 , 794 , -34 , 860 , 818 , 1000 , 523
D , 183 , -20 , 810 , -125 , 853 , 812 , 1000 , 524
D , 184 , 3 , 733 , -36 , 852 , 815 , 1000 , 525
D , 185 , -3 , 579 , 65 , 850 , 814 , 1000 , 525
D , 186 , -30 , 408 , 126 , 856 , 817 , 1000 , 526
D , 187 , -68 , 236 , 99 , 856 , 822 , 1000 , 527
D , 188 , -104 , 92 , 72 , 856 , 815 , 902 , 528
D , 189 , -137 , -9 , 61 , 859 , 814 , 767 , 528
D , 190 , -167 , -91 , -19 , 850 , 872 , 661 , 529
D , 191 , -192 , -139 , 36 , 856 , 833 , 664 , 530
D , 192 , -211 , -169 , 40 , 852 , 833 , 565 , 531
D , 193 , -230 , -181 , 127 , 852 , 826 , 527 , 531
D , 194 , -242 , -186 , 142 , 853 , 837 , 497 , 532
D , 195 , -249 , -176 , 159 , 855 , 841 , 514 , 533
D , 196 , -251 , -152 , 22 , 818 , 887 , 540 , 534
D , 197 , -249 , -118 , -115 , 874 , 899 , 583 , 534
D , 198 , -240 , -67 , -172 , 843 , 874 , 737 , 535
D , 199 , -226 , -9 , -2 , 887 , 890 , 716 , 536
D , 200 , -204 , 66 , 140 , 854 , 929 , 893 , 537
D , 201 , -175 , 148 , 225 , 870 , 980 , 1000 , 537
D , 202 , -140 , 241 , 47 , 879 , 951 , 1000 , 538
D , 203 , -93 , 305 , -127 , 922 , 955 , 1000 , 539
D , 204 , -66 , 326 , -116 , 878 , 949 , 1000 , 540
D , 205 , -58 , 280 , -98 , 881 , 947 , 1000 , 540
D , 206 , -71 , 181 , -54 , 872 , 947 , 1000 , 541
D , 207 , -46 , 361 , -878 , 868 , 934 , 1000 , 542
D , 208 , 19 , 454 , -1159 , 866 , 926 , 1000 , 543
D , 209 , 62 , 501 , -459 , 867 , 918 , 1000 , 543
D , 210 , 114 , 694 , 357 , 869 , 936 , 1000 , 544
D , 211 , 345 , 1365 , 943 , 842 , 915 , 1000 , 545
T , 212 , 634 , 1813 , 691 , 839 , 908 , 1000 , 546
D , 213 , 846 , 2229 , -511 , 839 , 908 , 1000 , 546
D , 214 , 911 , 1975 , -732 , 876 , 858 , 1000 , 546
D , 215 , 917 , 1709 , -603 , 876 , 858 , 1000 , 546
D , 216 , 953 , 1612 , -458 , 945 , 904 , 1000 , 546
D , 217 , 1020 , 1580 , 325 , 945 , 904 , 1000 , 546
D , 218 , 1066 , 1464 , 523 , 917 , 882 , 1000 , 546
D , 219 , 1043 , 1070 , 607 , 917 , 882 , 1000 , 546
D , 220 , 934 , 501 , -148 , 939 , 877 , 1000 , 546
D , 221 , 767 , 3 , -79 , 939 , 877 , 1000 , 546
D , 222 , 612 , -328 , -426 , 951 , 905 , 1000 , 546
D , 223 , 479 , -713 , -224 , 912 , 907 , 1000 , 546
D , 224 , 317 , -1128 , -15 , 960 , 915 , 1000 , 546
D , 225 , 162 , -1303 , -509 , 960 , 915 , 1000 , 546
D , 226 , 60 , -1447 , -500 , 966 , 904 , 1000 , 546
D , 227 , -53 , -1536 , 390 , 966 , 904 , 1000 , 546
D , 228 , -124 , -1495 , 799 , 952 , 941 , 1000 , 546
D , 229 , -198 , -1526 , 1080 , 952 , 941 , 1000 , 546
D , 230 , -290 , -1566 , -76 , 966 , 938 , 1000 , 546
D , 231 , -362 , -1564 , -613 , 966 , 938 , 1000 , 546
D , 232 , -484 , -1706 , -786 , 1021 , 912 , 1000 , 546
D , 233 , -618 , -1880 , -118 , 1021 , 912 , 1000 , 546
D , 234 , -796 , -2175 , 385 , 949 , 969 , 623 , 546
D , 235 , -1012 , -2542 , 475 , 949 , 969 , 62 , 546
D , 236 , -1255 , -2890 , 217 , 938 , 960 , -447 , 546
D , 237 , -1479 , -3093 , -204 , 938 , 960 , -904 , 546
D , 238 , -1659 , -3134 , 136 , 988 , 950 , -1000 , 546
D , 239 , -1812 , -3123 , -36 , 988 , 950 , -1000 , 546
D , 240 , -1954 , -3077 , -647 , 910 , 909 , -1000 , 546
D , 241 , -2127 , -3071 , -430 , 857 , 864 , -1000 , 546
D , 242 , -2278 , -3085 , 27 , 830 , 819 , -1000 , 546
D , 243 , -2440 , -3131 , 315 , 830 , 819 , -1000 , 546
D , 244 , -2604 , -3146 , 482 , 732 , 735 , -1000 , 546
D , 245 , -2744 , -3069 , 305 , 732 , 735 , -1000 , 546
D , 246 , -2847 , -2897 , 91 , 608 , 626 , -1000 , 546
D , 247 , -2925 , -2695 , -83 , 608 , 626 , -1000 , 546
D , 248 , -2989 , -2489 , -183 , 480 , 464 , -1000 , 546
D , 249 , -3048 , -2302 , -137 , 480 , 464 , -1000 , 546
D , 250 , -3099 , -2100 , -125 , 307 , 299 , -1000 , 546
D , 251 , -3145 , -1893 , -160 , 307 , 299 , -1000 , 546
D , 252 , -3171 , -1682 , -181 , 130 , 179 , -1000 , 546
D , 253 , -3186 , -1477 , -66 , 130 , 179 , -1000 , 546
D , 254 , -3193 , -1278 , 156 , -12 , 6 , -1000 , 546
D , 255 , -3192 , -1085 , 309 , -12 , 6 , -1000 , 546
D , 256 , -3186 , -911 , 128 , -188 , -193 , -1000 , 546
D , 257 , -3183 , -778 , -28 , -300 , -265 , -1000 , 546
D , 258 , -3189 , -693 , -179 , -379 , -337 , -1000 , 546
D , 259 , -3202 , -639 , -76 , -379 , -337 , -1000 , 546
D , 260 , -3218 , -586 , 49 , -511 , -456 , -1000 , 546
D , 261 , -3229 , -519 , 15 , -567 , -516 , -1000 , 546
D , 262 , -3228 , -437 , -7 , -612 , -572 , -1000 , 546
D , 263 , -3222 , -349 , -127 , -660 , -619 , -1000 , 546
D , 264 , -3214 , -270 , 37 , -707 , -674 , -1000 , 546
D , 265 , -3208 , -218 , 162 , -707 , -674 , -1000 , 546
D , 266 , -3207 , -190 , 233 , -772 , -743 , -1000 , 546
D , 267 , -3208 , -168 , 110 , -772 , -743 , -1000 , 546
D , 268 , -3205 , -133 , -121 , -819 , -804 , -1000 , 546
D , 269 , -3201 , -102 , -132 , -819 , -804 , -1000 , 546
D , 270 , -3205 , -105 , 54 , -871 , -855 , -1000 , 546
D , 271 , -3215 , -127 , 58 , -871 , -855 , -1000 , 546
D , 272 , -3231 , -160 , 16 , -922 , -900 , -1000 , 546
D , 273 , -3244 , -170 , -150 , -922 , -900 , -1000 , 546
D , 274 , -3254 , -169 , -120 , -948 , -948 , -1000 , 546
D , 275 , -3259 , -157 , -104 , -948 , -948 , -1000 , 546
D , 276 , -3267 , -161 , 139 , -980 , -985 , -1000 , 546
D , 277 , -3275 , -161 , 29 , -980 , -985 , -1000 , 546
D , 278 , -3288 , -188 , -149 , -1006 , -998 , -1000 , 546
D , 279 , -3309 , -233 , -130 , -1006 , -998 , -1000 , 546
D , 280 , -3349 , -297 , -53 , -1004 , -1022 , -1000 , 546
D , 281 , -3383 , -363 , 114 , -1012 , -1029 , -1000 , 546
D , 282 , -3420 , -421 , 45 , -1018 , -1035 , -1000 , 546
D , 283 , -3458 , -476 , 95 , -1018 , -1035 , -1000 , 546
D , 284 , -3493 , -501 , -265 , -1026 , -1055 , -1000 , 546
D , 285 , -3525 , -518 , -369 , -1045 , -1061 , -1000 , 546
D , 286 , -3557 , -544 , -251 , -1055 , -1076 , -1000 , 546
D , 287 , -3608 , -641 , -186 , -1055 , -1076 , -1000 , 546
D , 288 , -3672 , -752 , -49 , -1074 , -1090 , -1000 , 546
D , 289 , -3743 , -844 , -169 , -1074 , -1087 , -1000 , 546
D , 290 , -3822 , -905 , -134 , -1081 , -1093 , -1000 , 546
D , 291 , -3879 , -936 , -3 , -1081 , -1093 , -1000 , 546
D , 292 , -3936 , -964 , -60 , -1095 , -1113 , -1000 , 546
D , 293 , -3995 , -1007 , 61 , -1100 , -1112 , -1000 , 546
D , 294 , -4061 , -1067 , -15 , -1106 , -1111 , -1000 , 546
D , 295 , -4136 , -1146 , 0 , -1106 , -1111 , -1000 , 546
D , 296 , -4221 , -1240 , 35 , -1118 , -1121 , -1000 , 546
D , 297 , -4309 , -1318 , -165 , -1127 , -1138 , -1000 , 546
D , 298 , -4396 , -1389 , -134 , -1127 , -1147 , -1000 , 546
D , 299 , -4492 , -1493 , -25 , -1137 , -1151 , -1000 , 546
S, 11 , 750 , 7389 , 1 , 0 , -276 , 292 , 168 , 801 , 300
D , 0 , 137 , 488 , 129 , 611 , 609 , 1000 , 336
D , 1 , 93 , 283 , 121 , 613 , 609 , 1000 , 337
D , 2 , 48 , 101 , 30 , 615 , 611 , 963 , 338
D , 3 , -8 , -38 , -165 , 621 , 618 , 798 , 339
D , 4 , -53 , -162 , -237 , 621 , 618 , 640 , 339
D , 5 , -97 , -267 , -88 , 624 , 633 , 527 , 340
D , 6 , -141 , -356 , -55 , 628 , 633 , 406 , 341
D , 7 , -183 , -427 , 105 , 634 , 628 , 299 , 342
D , 8 , -222 , -476 , 38 , 639 , 661 , 248 , 342
D , 9 , -257 , -506 , -97 , 639 , 661 , 203 , 343
D , 10 , -287 , -516 , -54 , 646 , 658 , 165 , 344
D , 11 , -310 , -498 , 78 , 663 , 672 , 201 , 345
D , 12 , -320 , -426 , 145 , 686 , 693 , 316 , 345
D , 13 , -308 , -306 , 124 , 696 , 713 , 477 , 346
D , 14 , -273 , -136 , -60 , 707 , 728 , 698 , 347
D , 15 , -219 , 58 , -159 , 716 , 730 , 940 , 348
D , 16 , -154 , 248 , -81 , 727 , 739 , 1000 , 348
D , 17 , -85 , 412 , 64 , 725 , 735 , 1000 , 349
D , 18 , -20 , 530 , -14 , 723 , 732 , 1000 , 350
D , 19 , 25 , 560 , -92 , 722 , 730 , 1000 , 351
D , 20 , 39 , 481 , -58 , 721 , 718 , 1000 , 351
D , 21 , 16 , 281 , -30 , 718 , 720 , 1000 , 352
D , 22 , -52 , 58 , 28 , 718 , 714 , 1000 , 353
D , 23 , -121 , -150 , 42 , 725 , 711 , 831 , 354
D , 24 , -188 , -324 , 95 , 723 , 723 , 620 , 354
D , 25 , -249 , -452 , 146 , 726 , 718 , 438 , 355
D , 26 , -304 , -541 , 20 , 733 , 725 , 321 , 356
D , 27 , -353 , -602 , -5 , 730 , 733 , 220 , 357
D , 28 , -394 , -622 , -50 , 732 , 731 , 157 , 357
D , 29 , -424 , -607 , -21 , 722 , 731 , 120 , 358
D , 30 , -441 , -549 , 68 , 713 , 728 , 132 , 359
D , 31 , -438 , -427 , 0 , 705 , 721 , 217 , 360
D , 32 , -406 , -256 , -98 , 690 , 705 , 352 , 360
D , 33 , -354 , -49 , -120 , 685 , 695 , 562 , 361
D , 34 , -286 , 167 , -103 , 672 , 689 , 794 , 362
D , 35 , -210 , 377 , -4 , 671 , 683 , 1000 , 363
D , 36 , -131 , 553 , 93 , 666 , 677 , 1000 , 363
D , 37 , -57 , 679 , 182 , 675 , 677 , 1000 , 364
D , 38 , -1 , 713 , 48 , 678 , 679 , 1000 , 365
D , 39 , 20 , 634 , -190 , 679 , 682 , 1000 , 366
D , 40 , 5 , 462 , -242 , 681 , 689 , 1000 , 366
D , 41 , -51 , 236 , -125 , 680 , 692 , 1000 , 367
D , 42 , -107 , 29 , 144 , 680 , 692 , 863 , 368
D , 43 , -163 , -129 , 119 , 671 , 693 , 651 , 369
D , 44 , -214 , -258 , -48 , 674 , 681 , 468 , 369
D , 45 , -264 , -360 , -75 , 679 , 679 , 329 , 370
D , 46 , -287 , -255 , 271 , 666 , 675 , 367 , 371
D , 47 , -216 , 4 , 567 , 640 , 672 , 623 , 372
D , 48 , -149 , 179 , 699 , 631 , 624 , 760 , 372
D , 49 , -128 , 167 , 805 , 640 , 619 , 776 , 373
D , 50 , -123 , 153 , 526 , 636 , 678 , 849 , 374
D , 51 , -112 , 163 , 116 , 634 , 684 , 873 , 375
D , 52 , -87 , 248 , -78 , 628 , 660 , 927 , 375
D , 53 , -40 , 350 , 119 , 627 , 665 , 1000 , 376
D , 54 , -5 , 385 , 531 , 634 , 682 , 1000 , 377
D , 55 , 16 , 383 , 586 , 644 , 712 , 1000 , 378
D , 56 , 26 , 366 , 663 , 683 , 745 , 1000 , 378
D , 57 , 37 , 334 , 279 , 703 , 773 , 1000 , 379
D , 58 , 46 , 304 , 17 , 707 , 790 , 1000 , 380
D , 59 , 50 , 251 , -112 , 714 , 803 , 1000 , 381
D , 60 , 33 , 154 , 231 , 693 , 814 , 1000 , 381
D , 61 , -11 , -60 , 642 , 695 , 828 , 1000 , 382
D , 62 , -84 , -265 , 870 , 701 , 858 , 867 , 383
D , 63 , -145 , -388 , 833 , 699 , 874 , 713 , 384
D , 64 , -203 , -489 , 610 , 689 , 888 , 568 , 384
D , 65 , -252 , -566 , 190 , 682 , 912 , 471 , 385
D , 66 , -299 , -619 , 236 , 718 , 926 , 448 , 386
D , 67 , -340 , -643 , 335 , 748 , 927 , 427 , 387
D , 68 , -387 , -690 , 575 , 731 , 977 , 383 , 387
D , 69 , -434 , -744 , 784 , 701 , 988 , 254 , 388
D , 70 , -519 , -878 , 1099 , 685 , 953 , -31 , 389
D , 71 , -613 , -1046 , 633 , 676 , 973 , -263 , 390
D , 72 , -660 , -910 , -583 , 675 , 1019 , -129 , 390
D , 73 , -614 , -566 , -162 , 668 , 992 , 165 , 391
D , 74 , -522 , -229 , 28 , 617 , 938 , 483 , 392
D , 75 , -451 , -4 , -361 , 617 , 938 , 665 , 393
D , 76 , -395 , 140 , -520 , 555 , 904 , 705 , 393
D , 77 , -356 , 220 , -272 , 518 , 879 , 721 , 394
D , 78 , -331 , 250 , 119 , 499 , 876 , 740 , 395
D , 79 , -318 , 203 , 487 , 456 , 838 , 588 , 396
D , 80 , -344 , 64 , 235 , 451 , 808 , 385 , 396
D , 81 , -397 , -143 , -328 , 426 , 775 , 57 , 397
D , 82 , -482 , -383 , -531 , 397 , 709 , -386 , 398
D , 83 , -558 , -521 , -20 , 380 , 669 , -675 , 399
D , 84 , -632 , -685 , 207 , 350 , 630 , -1000 , 399
D , 85 , -728 , -884 , 500 , 312 , 576 , -1000 , 400
D , 86 , -797 , -893 , 68 , 243 , 538 , -1000 , 401
D , 87 , -829 , -851 , 224 , 191 , 493 , -1000 , 402
D , 88 , -848 , -760 , -31 , 175 , 440 , -1000 , 402
D , 89 , -835 , -585 , -433 , 160 , 376 , -1000 , 403
D , 90 , -790 , -324 , -442 , 132 , 303 , -1000 , 404
D , 91 , -713 , -23 , -62 , 86 , 225 , -1000 , 405
D , 92 , -613 , 288 , 230 , 38 , 160 , -1000 , 405
D , 93 , -501 , 588 , 396 , -4 , 125 , -1000 , 406
D , 94 , -379 , 863 , 336 , -35 , 79 , -811 , 407
D , 95 , -255 , 1108 , 130 , -78 , 29 , -607 , 408
D , 96 , -128 , 1326 , 19 , -116 , -16 , -407 , 408
D , 97 , -1 , 1509 , -125 , -160 , -76 , -269 , 409
D , 98 , 126 , 1669 , -115 , -209 , -145 , -173 , 410
D , 99 , 285 , 1797 , -8 , -251 , -195 , -32 , 411
T , 100 , 406 , 1887 , 11 , -306 , -247 , 1000 , 411
D , 101 , 518 , 1930 , 14 , -354 , -316 , 1000 , 411
D , 102 , 613 , 1907 , -118 , -397 , -355 , 1000 , 411
D , 103 , 678 , 1785 , -185 , -447 , -406 , 966 , 411
D , 104 , 706 , 1573 , -145 , -473 , -435 , 725 , 411
D , 105 , 701 , 1301 , 83 , -486 , -456 , 434 , 411
D , 106 , 670 , 999 , 294 , -490 , -472 , 110 , 411
D , 107 , 619 , 693 , 86 , -482 , -459 , -174 , 411
D , 108 , 558 , 398 , -176 , -477 , -453 , -480 , 411
D , 109 , 477 , 152 , -217 , -469 , -436 , -739 , 411
D , 110 , 418 , -29 , -74 , -448 , -416 , -896 , 411
D , 111 , 372 , -144 , 123 , -416 , -394 , -965 , 411
D , 112 , 342 , -188 , 183 , -388 , -370 , -958 , 411
D , 113 , 337 , -136 , 89 , -361 , -338 , -833 , 411
D , 114 , 374 , 41 , -58 , -339 , -321 , -589 , 411
D , 115 , 458 , 329 , -101 , -322 , -303 , -207 , 411
D , 116 , 578 , 662 , -77 , -315 , -291 , 231 , 411
D , 117 , 714 , 974 , -6 , -295 , -278 , 687 , 411
D , 118 , 886 , 1226 , 69 , -283 , -271 , 1000 , 411
D , 119 , 1011 , 1393 , 144 , -261 , -258 , 1000 , 411
D , 120 , 1103 , 1417 , 82 , -239 , -247 , 1000 , 411
D , 121 , 1149 , 1300 , 31 , -210 , -207 , 1000 , 411
D , 122 , 1157 , 1098 , -115 , -176 , -165 , 1000 , 411
D , 123 , 1130 , 827 , -179 , -138 , -122 , 1000 , 411
D , 124 , 1077 , 528 , -43 , -106 , -101 , 1000 , 411
D , 125 , 997 , 193 , 76 , -83 , -82 , 917 , 411
D , 126 , 896 , -148 , 47 , -69 , -69 , 570 , 411
D , 127 , 756 , -456 , -26 , -49 , -58 , 209 , 411
D , 128 , 646 , -707 , -105 , -33 , -29 , -52 , 411
D , 129 , 544 , -898 , -88 , -4 , -5 , -237 , 411
D , 130 , 452 , -1026 , -17 , 18 , 13 , -372 , 411
D , 131 , 373 , -1094 , 65 , 31 , 34 , -460 , 411
D , 132 , 313 , -1086 , 110 , 49 , 53 , -456 , 411
D , 133 , 282 , -983 , 112 , 63 , 67 , -354 , 411
D , 134 , 289 , -776 , 14 , 76 , 83 , -122 , 411
D , 135 , 335 , -494 , -60 , 94 , 102 , 226 , 411
D , 136 , 407 , -193 , -79 , 125 , 117 , 635 , 411
D , 137 , 510 , 72 , -58 , 142 , 135 , 1000 , 411
D , 138 , 589 , 289 , -6 , 158 , 150 , 1000 , 411
D , 139 , 658 , 427 , -7 , 173 , 173 , 1000 , 411
D , 140 , 698 , 438 , 10 , 190 , 194 , 1000 , 411
D , 141 , 691 , 295 , 51 , 206 , 207 , 1000 , 411
D , 142 , 633 , 31 , 70 , 221 , 218 , 1000 , 411
D , 143 , 539 , -274 , 61 , 223 , 228 , 1000 , 411
D , 144 , 429 , -560 , 62 , 239 , 243 , 719 , 411
D , 145 , 321 , -787 , 0 , 252 , 269 , 479 , 411
D , 146 , 218 , -964 , -133 , 266 , 281 , 267 , 411
D , 147 , 99 , -1093 , -181 , 283 , 285 , 74 , 411
D , 148 , 15 , -1172 , -55 , 294 , 289 , -46 , 411
D , 149 , -55 , -1200 , 93 , 286 , 289 , -146 , 411
D , 150 , -112 , -1179 , 166 , 283 , 295 , -176 , 411
D , 151 , -154 , -1112 , 67 , 280 , 292 , -162 , 411
D , 152 , -176 , -993 , -50 , 281 , 285 , -84 , 411
D , 153 , -174 , -822 , -117 , 279 , 288 , 74 , 411
D , 154 , -152 , -617 , -72 , 283 , 293 , 294 , 411
D , 155 , -112 , -397 , 41 , 291 , 296 , 547 , 411
D , 156 , -48 , -183 , 70 , 294 , 302 , 815 , 411
D , 157 , 5 , 0 , 19 , 294 , 310 , 1000 , 411
D , 158 , 54 , 128 , -36 , 307 , 319 , 1000 , 411
D , 159 , 86 , 174 , -111 , 324 , 329 , 1000 , 411
D , 160 , 83 , 93 , -84 , 343 , 340 , 1000 , 411
D , 161 , 38 , -91 , 1 , 354 , 354 , 1000 , 411
D , 162 , -39 , -337 , -15 , 359 , 359 , 901 , 411
D , 163 , -137 , -587 , -89 , 378 , 361 , 622 , 411
D , 164 , -234 , -746 , 192 , 379 , 364 , 398 , 411
D , 165 , -261 , -609 , 211 , 374 , 362 , 489 , 411
D , 166 , -214 , -348 , -430 , 364 , 352 , 746 , 411
D , 167 , -181 , -239 , -487 , 349 , 346 , 856 , 411
D , 168 , -166 , -161 , 402 , 346 , 335 , 929 , 411
D , 169 , -139 , -71 , 618 , 342 , 346 , 1000 , 411
D , 170 , -138 , -76 , 25 , 335 , 361 , 1000 , 411
D , 171 , -163 , -159 , -400 , 347 , 349 , 992 , 411
D , 172 , -215 , -338 , -454 , 362 , 361 , 835 , 411
D , 173 , -304 , -594 , -158 , 370 , 370 , 551 , 411
D , 174 , -435 , -927 , 415 , 391 , 396 , 206 , 411
D , 175 , -563 , -1078 , 17 , 410 , 435 , 41 , 411
D , 176 , -654 , -1095 , 72 , 431 , 461 , 8 , 411
D , 177 , -712 , -1113 , 222 , 445 , 486 , -1 , 411
D , 178 , -778 , -1150 , 359 , 467 , 508 , -28 , 411
D , 179 , -844 , -1172 , 72 , 499 , 552 , 15 , 411
D , 180 , -892 , -1135 , -187 , 499 , 563 , 16 , 411
D , 181 , -929 , -1062 , -368 , 486 , 546 , 0 , 411
D , 182 , -962 , -1023 , -102 , 463 , 527 , -64 , 411
D , 183 , -1011 , -1025 , 193 , 424 , 495 , -229 , 411
D , 184 , -1072 , -1080 , 379 , 386 , 469 , -438 , 411
D , 185 , -1170 , -1170 , 265 , 367 , 435 , -698 , 411
D , 186 , -1258 , -1263 , 70 , 353 , 417 , -922 , 411
D , 187 , -1346 , -1340 , -74 , 327 , 395 , -1000 , 411
